artists_id,album_id,track_id,track_uri,track_name,track_release_date,track_date_added,track_duration_ms,track_popularity,track_position,is_explicit,country,timestamp,stream_count
36cgvBn0aadzOijnjjwqMN,6irebIc6UO8fN0jl4UlzBS,1aKvZDoLGkNMxoRYgkckZG,spotify:track:1aKvZDoLGkNMxoRYgkckZG,Magnetic,2024-03-25,2024-10-31T12:37:44Z,160688,84,29,False,Singapore,2024-11-01,447083353
"4V8LLVI7PbaPR0K2TGSxFF, 20wkVLutqVOYrc0kxFs7rA",0U28P0QVB1QRxpqp5IHOlH,1QoyuMHNBe7lg3YW4Qtll4,spotify:track:1QoyuMHNBe7lg3YW4Qtll4,St. Chroma (feat. Daniel Caesar),2024-10-28,2024-10-31T12:37:44Z,197019,85,30,True,Singapore,2024-11-01,24714390
2FXC3k01G6Gw61bmprjgqS,48qd9sU3xqYJbKaxHCciJL,19XpFsce28aByvCC4g89tJ,spotify:track:19XpFsce28aByvCC4g89tJ,Too Sweet,2024-08-19,2024-10-31T12:37:44Z,251424,84,31,False,Singapore,2024-11-01,1064175290
"6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",5pSk3c3wVwnb2arb6ohCPU,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),2023-11-03,2024-10-31T12:37:44Z,183550,84,32,True,Singapore,2024-11-01,2015455890
"6fOqdhRNsMQqtwRwgo3NUv, 0czbvTRVGHfCdRsJLxbBGQ",0yZmjmMyA25lq1giL8yl0a,6GyUt7yJ0sOktc5HjvVnFh,spotify:track:6GyUt7yJ0sOktc5HjvVnFh,在加納共和國離婚,2023-08-14,2024-10-31T12:37:44Z,261000,67,33,False,Singapore,2024-11-01,28639174
74KM79TiuVKeVCqs8QtB0B,5kDmlA2g9Y1YCbNo2Ufxlz,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,Nonsense,2022-07-15,2024-10-31T12:37:44Z,163648,86,34,False,Singapore,2024-11-01,1062075098
4TEK9tIkcoxib4GxT3O4ky,4eguh1dJUXRh0IMiLKRwab,2DbDefRFJ5YOfXCKOeCJJh,spotify:track:2DbDefRFJ5YOfXCKOeCJJh,Igloo,2024-10-15,2024-10-31T12:37:44Z,131786,73,35,False,Singapore,2024-11-01,8312507
"1Xyo4u8uXC1ZmMpatF05PJ, 250b0Wlc5Vk0CoUsaCY84M, 1pBLC0qVRTB5zVMuteQ9jJ",7tzVd1fwkxsorytCBjEJkU,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",2023-06-23,2024-10-31T12:37:44Z,244684,90,36,False,Singapore,2024-11-01,1343280860
22wbnEMDvgVIAGdFeek6ET,168CdR21lfn0TTyw1Pkdcm,3xkHsmpQCBMytMJNiDf3Ii,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,2024-04-05,2024-10-31T12:37:44Z,180304,89,37,False,Singapore,2024-11-01,1504841747
45dkTj5sMRSjrmBSBeiHym,5qfivA7g2aAhAIPnSb0csp,24XihnoVPWXlKJ4BgXqjVM,spotify:track:24XihnoVPWXlKJ4BgXqjVM,It's ok I'm ok,2024-09-12,2024-10-31T12:37:44Z,156521,85,38,True,Singapore,2024-11-01,88694220
4SpbR6yFEvexJuaBpgAU5p,6kAsgfuulBOuyYLytWX7e2,4gxEY3Mh5FZZDAJAKPNrCS,spotify:track:4gxEY3Mh5FZZDAJAKPNrCS,CRAZY,2024-09-02,2024-10-31T12:37:44Z,164554,80,39,False,Singapore,2024-11-01,99997092
"4V8LLVI7PbaPR0K2TGSxFF, 0fGcIStdT1OpFFhOC7Wp36",0U28P0QVB1QRxpqp5IHOlH,0VaeksJaXy5R1nvcTMh3Xk,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)",2024-10-28,2024-10-31T12:37:44Z,253834,83,40,True,Singapore,2024-11-01,19291954
7tYKF4w9nC0nq9CsPZTHyP,1nrVofqDRs7cpWXJ49qTnP,1Qrg8KqiBpW07V7PNxwwwL,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,2022-12-08,2024-10-31T12:37:44Z,153946,86,41,False,Singapore,2024-11-01,2155717956
4V8LLVI7PbaPR0K2TGSxFF,0U28P0QVB1QRxpqp5IHOlH,1YdtGoSYDvVQKoUqSDXX41,spotify:track:1YdtGoSYDvVQKoUqSDXX41,Noid,2024-10-28,2024-10-31T12:37:44Z,284363,82,42,True,Singapore,2024-11-01,37652225
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,21B4gaTWnTkuSh77iWEXdS,spotify:track:21B4gaTWnTkuSh77iWEXdS,Juno,2024-08-23,2024-10-31T12:37:44Z,223192,87,43,True,Singapore,2024-11-01,140036234
"7nqOGRxlXj7N2JYbgNEjYH, 0QHgL1lAIqAw0HtD7YldmP",4xggkS8rdsJL3dgji8zW6W,145tqlcE6YFsjNfxi9K3AE,spotify:track:145tqlcE6YFsjNfxi9K3AE,"LOVE, MONEY, FAME (feat. DJ Khaled)",2024-10-14,2024-10-31T12:37:44Z,186386,79,44,False,Singapore,2024-11-01,18168233
4AK6F7OLvEQ5QYCBNiQWHq,7p1fX8aUySrBdx4WSYspOu,4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,2013-11-25,2024-10-31T12:37:44Z,245493,87,45,False,Singapore,2024-11-01,1426025623
1oSPZhvZMIrWW5I41kPkkY,15XcLhiVMlSOipUddTNDnr,3LWVXp636uLT356Rj08Jaz,spotify:track:3LWVXp636uLT356Rj08Jaz,Be Mine,2024-07-19,2024-10-31T12:37:44Z,207347,78,46,False,Singapore,2024-11-01,141567771
2elBjNSdBE2Y3f0j1mjrql,6WdM1OfmVIPuQ56QPmaJIr,0cOMncRq4cmDLO4tPQnkBF,spotify:track:0cOMncRq4cmDLO4tPQnkBF,擱淺,2004-08-03,2024-10-31T12:37:44Z,238133,63,47,False,Singapore,2024-11-01,86370631
1HY2Jd0NmPuamShAr6KMms,52BWvTRMsPqjHzrbQomgwP,19KlZwqlT3fguP2BeHF1Q1,spotify:track:19KlZwqlT3fguP2BeHF1Q1,Disease,2024-10-25,2024-10-31T12:37:44Z,229997,82,48,False,Singapore,2024-11-01,19808234
4gzpq5DPGxSnKTe4SA8HAU,1CEODgTmTwLyabvwd7HBty,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,Viva La Vida,2008-05-26,2024-10-31T12:37:44Z,242373,86,49,False,Singapore,2024-11-01,2389498636
5p9HO3XC5P3BLxJs5Mtrhm,4JDXBZdRPId4devseaAOKH,3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,End of Beginning,2022-09-16,2024-10-31T12:37:44Z,159245,89,50,False,Singapore,2024-11-01,1111775972
5L1lO4eRHmJ7a0Q6csE5cT,2F84s5tvr9RSS6VI772mVb,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),2024-10-03,2024-10-31T12:37:35Z,155757,89,1,False,Thailand,2024-11-01,107590368
1oSPZhvZMIrWW5I41kPkkY,15XcLhiVMlSOipUddTNDnr,7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Who,2024-07-19,2024-10-31T12:37:35Z,170887,92,2,False,Thailand,2024-11-01,890342043
3JsHnjpbhX4SnySpvpa9DK,1ZBDI1LqnuAKdrePUF2D5m,2N0SPREDYqILVEFSsWF5N5,spotify:track:2N0SPREDYqILVEFSsWF5N5,Love Me Again,2023-08-11,2024-10-31T12:37:35Z,182293,86,3,False,Thailand,2024-11-01,907470966
5vV3bFXnN6D6N3Nj4xRvaV,6OdmwetSmFXZhBrNJFKvay,2Qcbspnftnon37jibwyvMU,spotify:track:2Qcbspnftnon37jibwyvMU,I'll Be There,2024-10-25,2024-10-31T12:37:35Z,181677,85,4,False,Thailand,2024-11-01,26890712
6HaGTQPmzraVmaVxvz6EUc,5pSk3c3wVwnb2arb6ohCPU,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,Standing Next to You,2023-11-03,2024-10-31T12:37:35Z,206019,90,5,False,Thailand,2024-11-01,989529750
"3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C",2IYQwwgxgOIn7t3iF6ufFD,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,APT.,2024-10-18,2024-10-31T12:37:35Z,169917,96,6,False,Thailand,2024-11-01,182002510
6YVMFz59CuY7ngCxTxjpxE,6RRuiUup6Z0Y0MxkCXOGyU,7Cnpb1vBbC46RgVyyKLH7p,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,Whiplash,2024-10-21,2024-10-31T12:37:35Z,183226,65,7,False,Thailand,2024-11-01,25989395
250b0Wlc5Vk0CoUsaCY84M,3e5tDT1kfaAGx10yOjIDgW,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,2024-10-10,2024-10-31T12:37:35Z,136627,89,8,True,Thailand,2024-11-01,85540665
"5L1lO4eRHmJ7a0Q6csE5cT, 7ltDVBr6mKbRvohxheJ9h1",2ha4ucrONN0cihLMkP02Ch,7ov3TDp5D00Rnu5R1viX4w,spotify:track:7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),2024-08-15,2024-10-31T12:37:35Z,179789,87,9,False,Thailand,2024-11-01,203931173
"6JrR3zrG0NQiXb9N9XSyGb, 2F8QVTDDHb8n0cwR9ftxFs",69xqagB72Nu4VYBI14fBRv,6BN3iFjclJ4teGlmB3fFvo,spotify:track:6BN3iFjclJ4teGlmB3fFvo,Yours Ever,2024-08-29,2024-10-31T12:37:35Z,259380,65,10,False,Thailand,2024-11-01,4111917
"6HaGTQPmzraVmaVxvz6EUc, 2LIk90788K0zvyj2JJVwkJ",0fJ0beklzFwoBv01U8792s,01qFKNWq73UfEslI0GvumE,spotify:track:01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),2023-10-02,2024-10-31T12:37:35Z,201812,77,11,True,Thailand,2024-11-01,696586226
"1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C",10FLjwfpbxLmW8c25Xyc2N,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,2024-08-16,2024-10-31T12:37:35Z,251667,100,12,False,Thailand,2024-11-01,793128354
3Q5Qep7ytrjVleNnMnntgQ,50Zo1vf3YCQtXLUZr2oBiQ,4RiudH8RehvLLrk8uNgIdR,spotify:track:4RiudH8RehvLLrk8uNgIdR,Nightwalker,2024-02-13,2024-10-31T12:37:35Z,204373,75,13,False,Thailand,2024-11-01,110534282
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,2024-10-31T12:37:35Z,210373,97,14,False,Thailand,2024-11-01,1365824219
1xrRqVDsJaZPw0sXme5i2T,7allI9XRc8YqcO1TO3Gsyi,0cvETHNq3ZkPHdYCqRXhzk,spotify:track:0cvETHNq3ZkPHdYCqRXhzk,ขอโทษละกัน (friend to friend),2024-10-22,2024-10-31T12:37:35Z,166265,65,15,False,Thailand,2024-11-01,1890049
"6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",5pSk3c3wVwnb2arb6ohCPU,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),2023-11-03,2024-10-31T12:37:35Z,183550,84,16,True,Thailand,2024-11-01,2015455890
5L1lO4eRHmJ7a0Q6csE5cT,7wIIhHPyaxAHRvdNQQO2G9,6vvPecFTmWxDfEJ6cYT1wa,spotify:track:6vvPecFTmWxDfEJ6cYT1wa,Rockstar,2024-06-27,2024-10-31T12:37:35Z,138213,85,17,True,Thailand,2024-11-01,283549234
6HEMZkIMQAPnd36iLsUlTx,2sehVZg3Q9QqyLNg06ULYG,2a78JDp7YVCyEydtRiHOn7,spotify:track:2a78JDp7YVCyEydtRiHOn7,I Just Wanna Know,2024-09-19,2024-10-31T12:37:35Z,223500,61,18,False,Thailand,2024-11-01,5445819
5xq3BK55BJmutN0X7eTyQB,4Ye2Vfc3DIjifg1jyuzBB8,5F4fAhzhdHtaQ8nNqWAufl,spotify:track:5F4fAhzhdHtaQ8nNqWAufl,"เหมือนวิวาห์ (Rain wedding) [From ""วิมานหนาม""]",2024-08-20,2024-10-31T12:37:35Z,261652,68,19,False,Thailand,2024-11-01,13954577
"2DaMrZndfGgM3yd9ivadRC, 5zSQoNQ9o2dnT1LPTzDxg7",3NkCwiKDPhfwZaKSEZUUiE,2AdBbeVaEdW731a3FXJAJC,spotify:track:2AdBbeVaEdW731a3FXJAJC,อยู่ได้แล้ว,2024-07-30,2024-10-31T12:37:35Z,253421,64,20,False,Thailand,2024-11-01,5985091
6HEMZkIMQAPnd36iLsUlTx,2sehVZg3Q9QqyLNg06ULYG,4KZRjuldIGTS7AQUPbUvbs,spotify:track:4KZRjuldIGTS7AQUPbUvbs,ที่เดิม,2024-09-19,2024-10-31T12:37:35Z,236062,62,21,False,Thailand,2024-11-01,2915975
6chmC6o0wvACYVGTITw3Pz,7hxZ6ENhTfRAqYTAIO5DYH,5jj7yXcilVsZPpyYtmD28X,spotify:track:5jj7yXcilVsZPpyYtmD28X,จำนน,2024-03-14,2024-10-31T12:37:35Z,249230,66,22,False,Thailand,2024-11-01,25144724
1aEKvjRnbf1laB7DVXFqsG,59iNGzAD15hYShkp2ZNmNv,2MuJCv3nCgHYlgOrAvCAT6,spotify:track:2MuJCv3nCgHYlgOrAvCAT6,Proud,2024-07-10,2024-10-31T12:37:35Z,225410,66,23,False,Thailand,2024-11-01,14357361
"52VcFYcq5kJEaRYgy58ouW, 5RQZVhw9dwZYc10QQfNMf1",5UGFoT5E3XTctzfOondKRU,4UyEA5UP6ducMaV9NiggTr,spotify:track:4UyEA5UP6ducMaV9NiggTr,สาริกาลิ้นทอง (Smooth-talker),2024-09-04,2024-10-31T12:37:35Z,248048,63,24,False,Thailand,2024-11-01,4053816
6HEMZkIMQAPnd36iLsUlTx,2sehVZg3Q9QqyLNg06ULYG,5QxNmQBXpLPemzpDvsuiLM,spotify:track:5QxNmQBXpLPemzpDvsuiLM,DAY ONE,2024-09-19,2024-10-31T12:37:35Z,271500,57,25,False,Thailand,2024-11-01,23440927
1aEKvjRnbf1laB7DVXFqsG,3ZqqQUWMeZasXiZhu7L1Zl,56wDFSIa9Tr7zbEXUVMwjP,spotify:track:56wDFSIa9Tr7zbEXUVMwjP,ดาวหางฮัลเลย์,2023-08-29,2024-10-31T12:37:35Z,224285,66,26,False,Thailand,2024-11-01,57696658
"5pokGZ1K9Hr6etaKPDxSG8, 6chmC6o0wvACYVGTITw3Pz",3c507rxKQ6lmPMw7l3Ut6r,4kE80JWRissrodmXuo0xYi,spotify:track:4kE80JWRissrodmXuo0xYi,ดอกไม้ที่รอฝน (spring),2024-07-19,2024-10-31T12:37:35Z,228000,67,27,False,Thailand,2024-11-01,18262479
1Twi7NfmUzbXF7lEMaGCqF,3C1L1CgjEjjHoyAPZwePgs,2LJerOY5jSwO5K6OF9Cyuz,spotify:track:2LJerOY5jSwO5K6OF9Cyuz,พบรัก,2024-06-20,2024-10-31T12:37:35Z,234000,65,28,False,Thailand,2024-11-01,10183564
0XkEUMM4lJHAzfTK9vR0cu,335bL8LroVIpabaucNBXxf,2OULHL0yM3KbaHC1vlTffC,spotify:track:2OULHL0yM3KbaHC1vlTffC,"The Trouble is..ปัญหาของฉัน - From ""หนึ่งในร้อย""",2024-09-10,2024-10-31T12:37:35Z,190714,57,29,False,Thailand,2024-11-01,1430222
6YVMFz59CuY7ngCxTxjpxE,4vLGHlTnlIIxMSfefCY0cU,5sjnkOfTLCLNfkkchI2re2,spotify:track:5sjnkOfTLCLNfkkchI2re2,UP - KARINA Solo,2024-10-09,2024-10-31T12:37:35Z,166640,82,30,False,Thailand,2024-11-01,28705962
1aEKvjRnbf1laB7DVXFqsG,0Xzh5uhsKj61IstBtpyx0u,3wyzSQ9rAWjx9vsMQSrLn2,spotify:track:3wyzSQ9rAWjx9vsMQSrLn2,ไม่เปลี่ยนเลย (Best Luck),2023-12-07,2024-10-31T12:37:35Z,190000,66,31,False,Thailand,2024-11-01,32930036
61hVICScGPBw0WmGPqWVRE,75a6DSvKLy5GWEeFzHZezz,0mHD9bPUsI3qbKZzMpxXFh,spotify:track:0mHD9bPUsI3qbKZzMpxXFh,ผิดตั้งแต่เริ่ม (ชู้รัก),2024-09-10,2024-10-31T12:37:35Z,212369,59,32,False,Thailand,2024-11-01,2583569
2xsBUJ327d3iC1LvL5hYrQ,1ZwmlC8iroJsQ9o76cYdCd,7jGiXLzchqbDTW7WzSU7a3,spotify:track:7jGiXLzchqbDTW7WzSU7a3,ปล่อยดาว (Flaw),2024-08-15,2024-10-31T12:37:35Z,253412,57,33,False,Thailand,2024-11-01,29831941
5zSQoNQ9o2dnT1LPTzDxg7,4Mqmd8JPbyBmSW7cWsSkUT,5BmF05GWZpmm5JZ5p3yMJr,spotify:track:5BmF05GWZpmm5JZ5p3yMJr,กำแพงหัวใจ,2023-08-17,2024-10-31T12:37:35Z,277203,63,34,False,Thailand,2024-11-01,32090374
5ghOUzxpnQmnPQDwC1thIz,05DGgZgqUX2HbssDax9YoL,0Fye2qtgBqOzHxb4cPSjWb,spotify:track:0Fye2qtgBqOzHxb4cPSjWb,Loop (ฉันจึงวนกลับมา),2024-06-04,2024-10-31T12:37:35Z,230204,62,35,False,Thailand,2024-11-01,4568780
2SWWw5uB9cO5m7zJQZqwmr,7HfFwe6RcWEiSMxNSTWf6f,28uUXmHx13AZ1nkl57vCwN,spotify:track:28uUXmHx13AZ1nkl57vCwN,ส่วนต่าง (do it without me),2024-05-10,2024-10-31T12:37:35Z,197746,64,36,False,Thailand,2024-11-01,13577044
0UAiHanBWs5vRM1tSPf2RJ,0KihRWW2XLQgBILidE9sVK,6JtHYZAi56uJEBc8iihR7j,spotify:track:6JtHYZAi56uJEBc8iihR7j,วันที่นาฬิกาของเราหมุนไปพร้อมกัน,2024-08-22,2024-10-31T12:37:35Z,223000,61,37,False,Thailand,2024-11-01,4170024
1qveov8f3HXFhDIWtFO5tG,3TssDAhHAEuj5IIoLjLJ5U,43eS61ezviPc61XDu6tRYR,spotify:track:43eS61ezviPc61XDu6tRYR,เผื่อวันไหนเธอจะกลับมา,2024-02-29,2024-10-31T12:37:35Z,239683,63,38,False,Thailand,2024-11-01,22195955
0qQI2kmsvSe2ex9k94T5vu,4Q6W1RKslZCLWZPmagDEy9,4j0W96NZvBFqwIyhCb9uGX,spotify:track:4j0W96NZvBFqwIyhCb9uGX,Unconditional,2024-10-24,2024-10-31T12:37:35Z,184000,69,39,False,Thailand,2024-11-01,3078006
5kU6FKYW7YBB2ikPQnk8cS,66Y30I4oMrnHVPshlzmpFb,08NGk13plUmQ5E5yjxIPIz,spotify:track:08NGk13plUmQ5E5yjxIPIz,แค่น้องชาย (brother zone),2024-06-05,2024-10-31T12:37:35Z,224173,64,40,False,Thailand,2024-11-01,14824755
2a727ekkPaUHk0bMifk7fj,4QTIX97bM4K457krl2S4eB,72Jc8BV2cEQAOuVoHVTJy3,spotify:track:72Jc8BV2cEQAOuVoHVTJy3,Golden Hour,2024-10-08,2024-10-31T12:37:35Z,224565,64,41,False,Thailand,2024-11-01,2322360
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Espresso,2024-08-23,2024-10-31T12:37:35Z,175459,88,42,True,Thailand,2024-11-01,1514527027
"3moR9d0X97NAtZRhHWOta5, 3Ld1g6LjfR2ILDB6SD8aJV, 5vzCTzMec4uL6JCNkOFcZ2",6dqm5VRm3sUZotTnEbIV6D,25n8diXqpb6LKyL0Dwzwoy,spotify:track:25n8diXqpb6LKyL0Dwzwoy,Promethazine,2021-08-03,2024-10-31T12:37:35Z,182453,61,43,False,Thailand,2024-11-01,27805822
1qAOsY7jv9GFTv4HoVof5P,5mS7KW0IM3CrLf0SO9QM6P,0zLFNFvbnPmWZfDewtyaVg,spotify:track:0zLFNFvbnPmWZfDewtyaVg,ไม่ให้ไป,2024-06-11,2024-10-31T12:37:35Z,240410,63,44,False,Thailand,2024-11-01,10326804
70NcAr4ZtA3FAqU16iQZSb,305fd6KSKY40Yjgwvm2ck6,0QzuaeCEEOV40Pn7IvKEny,spotify:track:0QzuaeCEEOV40Pn7IvKEny,double take,2022-01-21,2024-10-31T12:37:35Z,171743,82,45,False,Thailand,2024-11-01,969765787
5xq3BK55BJmutN0X7eTyQB,7hnvRVtat4FvqC8HjHI14Y,5nvdbRKg9fOixXotcZIQuF,spotify:track:5nvdbRKg9fOixXotcZIQuF,ซ่อน(ไม่)หา,2024-02-08,2024-10-31T12:37:35Z,234661,58,46,False,Thailand,2024-11-01,36701946
5zSQoNQ9o2dnT1LPTzDxg7,7g6iCekuVO1Xx6WP1pPfB0,1rNYuv63emsYt4Jjv8RlgJ,spotify:track:1rNYuv63emsYt4Jjv8RlgJ,เจ้าของที่,2022-03-24,2024-10-31T12:37:35Z,240008,61,47,False,Thailand,2024-11-01,55051085
4G5OlxtrOm9ADmu3VZgFbG,6gI2LOnO76dKJ97awecXIx,4bnxMt1viexb85sAtVz1dA,spotify:track:4bnxMt1viexb85sAtVz1dA,วันนี้ปีที่แล้ว,2023-08-10,2024-10-31T12:37:35Z,233450,63,48,False,Thailand,2024-11-01,33060234
"1Xyo4u8uXC1ZmMpatF05PJ, 250b0Wlc5Vk0CoUsaCY84M, 1pBLC0qVRTB5zVMuteQ9jJ",7tzVd1fwkxsorytCBjEJkU,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",2023-06-23,2024-10-31T12:37:35Z,244684,90,49,False,Thailand,2024-11-01,1343280860
6IyHyMlpel4mF7hTldZu3m,3fGfAm9QQEuVE2QBdLk4DT,2QV4JzbjMvgBRXsZHE0vW5,spotify:track:2QV4JzbjMvgBRXsZHE0vW5,ฉันไม่ต้องการตัวเธอในตอนนี้,2024-08-02,2024-10-31T12:37:35Z,365538,62,50,False,Thailand,2024-11-01,5490430
"6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",5pSk3c3wVwnb2arb6ohCPU,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),2023-11-03,2024-10-31T12:37:38Z,183550,84,1,True,Vietnam,2024-11-01,2015455890
1oSPZhvZMIrWW5I41kPkkY,15XcLhiVMlSOipUddTNDnr,7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Who,2024-07-19,2024-10-31T12:37:38Z,170887,92,2,False,Vietnam,2024-11-01,890342043
6HaGTQPmzraVmaVxvz6EUc,5pSk3c3wVwnb2arb6ohCPU,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,Standing Next to You,2023-11-03,2024-10-31T12:37:38Z,206019,90,3,False,Vietnam,2024-11-01,989529750
"3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C",2IYQwwgxgOIn7t3iF6ufFD,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,APT.,2024-10-18,2024-10-31T12:37:38Z,169917,96,4,False,Vietnam,2024-11-01,182002510
"57g2v7gJZepcwsuwssIfZs, 2nSO7JYDbJrYbJmP39qUzj",3pprs1r3mH3UhU23TUHBWJ,41DlPJXKTCypXdf2eSqa03,spotify:track:41DlPJXKTCypXdf2eSqa03,Bình Yên,2024-09-27,2024-10-31T12:37:38Z,195974,65,5,False,Vietnam,2024-11-01,11496324
"3diftVOq7aEIebXKkC34oR, 6TITnFVRcl0AcZ4syE7Toe",71L9y03HASgkNoYodycslE,3COYA2vgfcUhDyRlVpZy5p,spotify:track:3COYA2vgfcUhDyRlVpZy5p,PHÓNG ZÌN ZÌN,2024-09-18,2024-10-31T12:37:38Z,202999,69,6,False,Vietnam,2024-11-01,7368202
5vV3bFXnN6D6N3Nj4xRvaV,6OdmwetSmFXZhBrNJFKvay,2Qcbspnftnon37jibwyvMU,spotify:track:2Qcbspnftnon37jibwyvMU,I'll Be There,2024-10-25,2024-10-31T12:37:38Z,181677,85,7,False,Vietnam,2024-11-01,26890712
"4wZ6awunqaaVLl5j0WpDFu, 4KPyQxL1zqEiBcTwW6c9HE",4ZHaMUGP6WlG14jmk64Dln,2oVLEoBVDvYrGmzrU7dEm5,spotify:track:2oVLEoBVDvYrGmzrU7dEm5,TRÀN BỘ NHỚ (feat. Dương Domic),2024-08-31,2024-10-31T12:37:38Z,210000,66,8,False,Vietnam,2024-11-01,7339442
"1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C",10FLjwfpbxLmW8c25Xyc2N,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,2024-08-16,2024-10-31T12:37:38Z,251667,100,9,False,Vietnam,2024-11-01,793128354
"2dC1IBU9NOD9xsQJ5RE7j7, 5xY6E5PMZNtz9jDvxTRiGI",3jQb4fnTYtHAP90TNLaj3y,3uT8QfoX0BE8ZJa4h98LDW,spotify:track:3uT8QfoX0BE8ZJa4h98LDW,Wrong Times,2023-05-17,2024-10-31T12:37:38Z,211200,66,10,False,Vietnam,2024-11-01,14867710
"6zUWZmyi5MLOEynQ5wCI5f, 27RoKwun6jKycKbH2iYUFU",1miKX6uKi8aY4YSOKkrOHr,7fCeYpR02Q8JVuD88hJZVT,spotify:track:7fCeYpR02Q8JVuD88hJZVT,Bầu Trời Mới,2024-10-05,2024-10-31T12:37:38Z,262495,61,11,False,Vietnam,2024-11-01,3957730
"5HZtdKfC4xU0wvhEyYDWiY, 3y6Lfjkrdn5TgkbgDxbpvM",4faMbTZifuYsBllYHZsFKJ,4nXrVH5xwN1w6TpmP7uu8n,spotify:track:4nXrVH5xwN1w6TpmP7uu8n,Exit Sign,2023-10-16,2024-10-31T12:37:38Z,201589,67,12,False,Vietnam,2024-11-01,26240811
"4wZ6awunqaaVLl5j0WpDFu, 5ulyphh5uJrH4Gb1JpSMkV, 5HZtdKfC4xU0wvhEyYDWiY, 4fg8aMZ23d2bxKz7r2vt9v, 13c4ijEkXNvEFoxGxwp5Su, 40JnMfFlpwqBnWitkL96g4",12QFrU7SbQXV60gqjevhKw,2GE2p2dFpxp7OIz2QOFBzW,spotify:track:2GE2p2dFpxp7OIz2QOFBzW,"KIM PHÚT, KIM GIỜ (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)",2024-08-26,2024-10-31T12:37:38Z,295058,63,13,False,Vietnam,2024-11-01,8823249
