artists_id,album_id,track_id,track_name,track_release_date,track_duration_ms,track_popularity,track_position,is_explicit,country,stream_count,artist_name,artist_genres,artist_popularity,mode
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,261466,92,7,False,Malaysia,455994727,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,261466,92,7,False,Malaysia,455994727,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,261466,92,7,False,Malaysia,455994727,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,4,False,Philippines,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,4,False,Philippines,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,4,False,Philippines,1365824219,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,4,False,Philippines,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,4,False,Philippines,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,4,False,Philippines,1365824219,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,4,False,Philippines,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,5,False,Singapore,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,5,False,Singapore,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,5,False,Singapore,1365824219,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,5,False,Singapore,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,5,False,Singapore,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,5,False,Singapore,1365824219,Billie Eilish,"['art pop', 'pop']",96,0
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,210373,97,5,False,Singapore,1365824219,Billie Eilish,"['art pop', 'pop']",96,1
