artists_id,album_id,track_id,track_uri,track_name,track_release_date,track_date_added,track_duration_ms,track_popularity,track_position,is_explicit,country,date
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,2024-11-05T12:27:02Z,210373,97,15,False,Thailand,2024-11-05
1xrRqVDsJaZPw0sXme5i2T,7allI9XRc8YqcO1TO3Gsyi,0cvETHNq3ZkPHdYCqRXhzk,spotify:track:0cvETHNq3ZkPHdYCqRXhzk,ขอโทษละกัน (friend to friend),2024-10-22,2024-11-05T12:27:02Z,166265,67,16,False,Thailand,2024-11-05
"6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",5pSk3c3wVwnb2arb6ohCPU,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),2023-11-03,2024-11-05T12:27:02Z,183550,84,17,True,Thailand,2024-11-05
6HEMZkIMQAPnd36iLsUlTx,2sehVZg3Q9QqyLNg06ULYG,2a78JDp7YVCyEydtRiHOn7,spotify:track:2a78JDp7YVCyEydtRiHOn7,I Just Wanna Know,2024-09-19,2024-11-05T12:27:02Z,223500,61,18,False,Thailand,2024-11-05
"5pokGZ1K9Hr6etaKPDxSG8, 6chmC6o0wvACYVGTITw3Pz",3c507rxKQ6lmPMw7l3Ut6r,4kE80JWRissrodmXuo0xYi,spotify:track:4kE80JWRissrodmXuo0xYi,ดอกไม้ที่รอฝน (spring),2024-07-19,2024-11-05T12:27:02Z,228000,67,19,False,Thailand,2024-11-05
0XkEUMM4lJHAzfTK9vR0cu,335bL8LroVIpabaucNBXxf,2OULHL0yM3KbaHC1vlTffC,spotify:track:2OULHL0yM3KbaHC1vlTffC,"The Trouble is..ปัญหาของฉัน - From ""หนึ่งในร้อย""",2024-09-10,2024-11-05T12:27:02Z,190714,59,20,False,Thailand,2024-11-05
"52VcFYcq5kJEaRYgy58ouW, 5RQZVhw9dwZYc10QQfNMf1",5UGFoT5E3XTctzfOondKRU,4UyEA5UP6ducMaV9NiggTr,spotify:track:4UyEA5UP6ducMaV9NiggTr,สาริกาลิ้นทอง (Smooth-talker),2024-09-04,2024-11-05T12:27:02Z,248048,63,21,False,Thailand,2024-11-05
5L1lO4eRHmJ7a0Q6csE5cT,7wIIhHPyaxAHRvdNQQO2G9,6vvPecFTmWxDfEJ6cYT1wa,spotify:track:6vvPecFTmWxDfEJ6cYT1wa,Rockstar,2024-06-27,2024-11-05T12:27:02Z,138213,84,22,True,Thailand,2024-11-05
6HEMZkIMQAPnd36iLsUlTx,2sehVZg3Q9QqyLNg06ULYG,4KZRjuldIGTS7AQUPbUvbs,spotify:track:4KZRjuldIGTS7AQUPbUvbs,ที่เดิม,2024-09-19,2024-11-05T12:27:02Z,236062,63,23,False,Thailand,2024-11-05
6chmC6o0wvACYVGTITw3Pz,7hxZ6ENhTfRAqYTAIO5DYH,5jj7yXcilVsZPpyYtmD28X,spotify:track:5jj7yXcilVsZPpyYtmD28X,จำนน,2024-03-14,2024-11-05T12:27:02Z,249230,66,24,False,Thailand,2024-11-05
6HEMZkIMQAPnd36iLsUlTx,2sehVZg3Q9QqyLNg06ULYG,5QxNmQBXpLPemzpDvsuiLM,spotify:track:5QxNmQBXpLPemzpDvsuiLM,DAY ONE,2024-09-19,2024-11-05T12:27:02Z,271500,57,25,False,Thailand,2024-11-05
1qveov8f3HXFhDIWtFO5tG,3TssDAhHAEuj5IIoLjLJ5U,43eS61ezviPc61XDu6tRYR,spotify:track:43eS61ezviPc61XDu6tRYR,เผื่อวันไหนเธอจะกลับมา,2024-02-29,2024-11-05T12:27:02Z,239683,63,26,False,Thailand,2024-11-05
1aEKvjRnbf1laB7DVXFqsG,0Xzh5uhsKj61IstBtpyx0u,3wyzSQ9rAWjx9vsMQSrLn2,spotify:track:3wyzSQ9rAWjx9vsMQSrLn2,ไม่เปลี่ยนเลย (Best Luck),2023-12-07,2024-11-05T12:27:02Z,190000,65,27,False,Thailand,2024-11-05
"2DaMrZndfGgM3yd9ivadRC, 5zSQoNQ9o2dnT1LPTzDxg7",3NkCwiKDPhfwZaKSEZUUiE,2AdBbeVaEdW731a3FXJAJC,spotify:track:2AdBbeVaEdW731a3FXJAJC,อยู่ได้แล้ว,2024-07-30,2024-11-05T12:27:02Z,253421,64,28,False,Thailand,2024-11-05
1aEKvjRnbf1laB7DVXFqsG,59iNGzAD15hYShkp2ZNmNv,2MuJCv3nCgHYlgOrAvCAT6,spotify:track:2MuJCv3nCgHYlgOrAvCAT6,Proud,2024-07-10,2024-11-05T12:27:02Z,225410,66,29,False,Thailand,2024-11-05
1aEKvjRnbf1laB7DVXFqsG,3ZqqQUWMeZasXiZhu7L1Zl,56wDFSIa9Tr7zbEXUVMwjP,spotify:track:56wDFSIa9Tr7zbEXUVMwjP,ดาวหางฮัลเลย์,2023-08-29,2024-11-05T12:27:02Z,224285,66,30,False,Thailand,2024-11-05
5xq3BK55BJmutN0X7eTyQB,4Ye2Vfc3DIjifg1jyuzBB8,5F4fAhzhdHtaQ8nNqWAufl,spotify:track:5F4fAhzhdHtaQ8nNqWAufl,"เหมือนวิวาห์ (Rain wedding) [From ""วิมานหนาม""]",2024-08-20,2024-11-05T12:27:02Z,261652,68,31,False,Thailand,2024-11-05
1Twi7NfmUzbXF7lEMaGCqF,3C1L1CgjEjjHoyAPZwePgs,2LJerOY5jSwO5K6OF9Cyuz,spotify:track:2LJerOY5jSwO5K6OF9Cyuz,พบรัก,2024-06-20,2024-11-05T12:27:02Z,234000,65,32,False,Thailand,2024-11-05
61hVICScGPBw0WmGPqWVRE,75a6DSvKLy5GWEeFzHZezz,0mHD9bPUsI3qbKZzMpxXFh,spotify:track:0mHD9bPUsI3qbKZzMpxXFh,ผิดตั้งแต่เริ่ม (ชู้รัก),2024-09-10,2024-11-05T12:27:02Z,212369,60,33,False,Thailand,2024-11-05
6JrR3zrG0NQiXb9N9XSyGb,74xRXPyQxRiFj29WW1F1Ka,3grGyWGWsuIUxA2CudpwAB,spotify:track:3grGyWGWsuIUxA2CudpwAB,น้ำหอม,2024-10-15,2024-11-05T12:27:02Z,207387,54,34,False,Thailand,2024-11-05
5zSQoNQ9o2dnT1LPTzDxg7,4Mqmd8JPbyBmSW7cWsSkUT,5BmF05GWZpmm5JZ5p3yMJr,spotify:track:5BmF05GWZpmm5JZ5p3yMJr,กำแพงหัวใจ,2023-08-17,2024-11-05T12:27:02Z,277203,63,35,False,Thailand,2024-11-05
2xsBUJ327d3iC1LvL5hYrQ,1ZwmlC8iroJsQ9o76cYdCd,7jGiXLzchqbDTW7WzSU7a3,spotify:track:7jGiXLzchqbDTW7WzSU7a3,ปล่อยดาว (Flaw),2024-08-15,2024-11-05T12:27:02Z,253412,57,36,False,Thailand,2024-11-05
6YVMFz59CuY7ngCxTxjpxE,4vLGHlTnlIIxMSfefCY0cU,5sjnkOfTLCLNfkkchI2re2,spotify:track:5sjnkOfTLCLNfkkchI2re2,UP - KARINA Solo,2024-10-09,2024-11-05T12:27:02Z,166640,82,37,False,Thailand,2024-11-05
0UAiHanBWs5vRM1tSPf2RJ,0KihRWW2XLQgBILidE9sVK,6JtHYZAi56uJEBc8iihR7j,spotify:track:6JtHYZAi56uJEBc8iihR7j,วันที่นาฬิกาของเราหมุนไปพร้อมกัน,2024-08-22,2024-11-05T12:27:02Z,223000,62,38,False,Thailand,2024-11-05
5xq3BK55BJmutN0X7eTyQB,7hnvRVtat4FvqC8HjHI14Y,5nvdbRKg9fOixXotcZIQuF,spotify:track:5nvdbRKg9fOixXotcZIQuF,ซ่อน(ไม่)หา,2024-02-08,2024-11-05T12:27:02Z,234661,58,39,False,Thailand,2024-11-05
5ghOUzxpnQmnPQDwC1thIz,05DGgZgqUX2HbssDax9YoL,0Fye2qtgBqOzHxb4cPSjWb,spotify:track:0Fye2qtgBqOzHxb4cPSjWb,Loop (ฉันจึงวนกลับมา),2024-06-04,2024-11-05T12:27:02Z,230204,63,40,False,Thailand,2024-11-05
5kU6FKYW7YBB2ikPQnk8cS,66Y30I4oMrnHVPshlzmpFb,08NGk13plUmQ5E5yjxIPIz,spotify:track:08NGk13plUmQ5E5yjxIPIz,แค่น้องชาย (brother zone),2024-06-05,2024-11-05T12:27:02Z,224173,64,41,False,Thailand,2024-11-05
1ssEwBiz4ZKrbgR6o8vOeg,4z8dyovQ2XGFESeEeRam95,06DPpk0hUJEgpzl5cuWNI6,spotify:track:06DPpk0hUJEgpzl5cuWNI6,เวลาเธอยิ้ม,2016-03-18,2024-11-05T12:27:02Z,227000,61,42,False,Thailand,2024-11-05
2SWWw5uB9cO5m7zJQZqwmr,7HfFwe6RcWEiSMxNSTWf6f,28uUXmHx13AZ1nkl57vCwN,spotify:track:28uUXmHx13AZ1nkl57vCwN,ส่วนต่าง (do it without me),2024-05-10,2024-11-05T12:27:02Z,197746,64,43,False,Thailand,2024-11-05
2XiaPu2j4nBMhF8pIlt6Bk,1EBJeRNnDr755VZGAtDTaM,0D9lpJts3mXxe0fvovYUFv,spotify:track:0D9lpJts3mXxe0fvovYUFv,จากตรงนี้ที่(เคย)สวยงาม [La La Bye],2024-03-28,2024-11-05T12:27:02Z,288250,58,44,False,Thailand,2024-11-05
70NcAr4ZtA3FAqU16iQZSb,305fd6KSKY40Yjgwvm2ck6,0QzuaeCEEOV40Pn7IvKEny,spotify:track:0QzuaeCEEOV40Pn7IvKEny,double take,2022-01-21,2024-11-05T12:27:02Z,171743,82,45,False,Thailand,2024-11-05
1qAOsY7jv9GFTv4HoVof5P,5mS7KW0IM3CrLf0SO9QM6P,0zLFNFvbnPmWZfDewtyaVg,spotify:track:0zLFNFvbnPmWZfDewtyaVg,ไม่ให้ไป,2024-06-11,2024-11-05T12:27:02Z,240410,63,46,False,Thailand,2024-11-05
0ghlgldX5Dd6720Q3qFyQB,72JboNccBYyXR676YNfcYE,3BQeCOUf7M9B7NEpx9r4qj,spotify:track:3BQeCOUf7M9B7NEpx9r4qj,Over The Moon,2024-11-04,2024-11-05T12:27:02Z,157149,0,47,False,Thailand,2024-11-05
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Espresso,2024-08-23,2024-11-05T12:27:02Z,175459,88,48,True,Thailand,2024-11-05
5zSQoNQ9o2dnT1LPTzDxg7,7g6iCekuVO1Xx6WP1pPfB0,1rNYuv63emsYt4Jjv8RlgJ,spotify:track:1rNYuv63emsYt4Jjv8RlgJ,เจ้าของที่,2022-03-24,2024-11-05T12:27:02Z,240008,61,49,False,Thailand,2024-11-05
5RmQ8k4l3HZ8JoPb4mNsML,446ROKmKfpEwkbi2SjELVX,4bjN59DRXFRxBE1g5ne6B1,spotify:track:4bjN59DRXFRxBE1g5ne6B1,Haegeum,2023-04-21,2024-11-05T12:27:02Z,168926,83,50,False,Thailand,2024-11-05
"6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",5pSk3c3wVwnb2arb6ohCPU,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),2023-11-03,2024-11-05T12:26:57Z,183550,84,1,True,Vietnam,2024-11-05
1oSPZhvZMIrWW5I41kPkkY,15XcLhiVMlSOipUddTNDnr,7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Who,2024-07-19,2024-11-05T12:26:57Z,170887,92,2,False,Vietnam,2024-11-05
"6HaGTQPmzraVmaVxvz6EUc, 2LIk90788K0zvyj2JJVwkJ",0fJ0beklzFwoBv01U8792s,01qFKNWq73UfEslI0GvumE,spotify:track:01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),2023-10-02,2024-11-05T12:26:57Z,201812,77,3,True,Vietnam,2024-11-05
6HaGTQPmzraVmaVxvz6EUc,5pSk3c3wVwnb2arb6ohCPU,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,Standing Next to You,2023-11-03,2024-11-05T12:26:57Z,206019,90,4,False,Vietnam,2024-11-05
"3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C",2IYQwwgxgOIn7t3iF6ufFD,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,APT.,2024-10-18,2024-11-05T12:26:57Z,169917,96,5,False,Vietnam,2024-11-05
"57g2v7gJZepcwsuwssIfZs, 2nSO7JYDbJrYbJmP39qUzj",3pprs1r3mH3UhU23TUHBWJ,41DlPJXKTCypXdf2eSqa03,spotify:track:41DlPJXKTCypXdf2eSqa03,Bình Yên,2024-09-27,2024-11-05T12:26:57Z,195974,65,6,False,Vietnam,2024-11-05
5vV3bFXnN6D6N3Nj4xRvaV,6OdmwetSmFXZhBrNJFKvay,2Qcbspnftnon37jibwyvMU,spotify:track:2Qcbspnftnon37jibwyvMU,I'll Be There,2024-10-25,2024-11-05T12:26:57Z,181677,88,7,False,Vietnam,2024-11-05
"3diftVOq7aEIebXKkC34oR, 6TITnFVRcl0AcZ4syE7Toe",71L9y03HASgkNoYodycslE,3COYA2vgfcUhDyRlVpZy5p,spotify:track:3COYA2vgfcUhDyRlVpZy5p,PHÓNG ZÌN ZÌN,2024-09-18,2024-11-05T12:26:57Z,202999,69,8,False,Vietnam,2024-11-05
"2dC1IBU9NOD9xsQJ5RE7j7, 5xY6E5PMZNtz9jDvxTRiGI",3jQb4fnTYtHAP90TNLaj3y,3uT8QfoX0BE8ZJa4h98LDW,spotify:track:3uT8QfoX0BE8ZJa4h98LDW,Wrong Times,2023-05-17,2024-11-05T12:26:57Z,211200,66,9,False,Vietnam,2024-11-05
"6zUWZmyi5MLOEynQ5wCI5f, 27RoKwun6jKycKbH2iYUFU",1miKX6uKi8aY4YSOKkrOHr,7fCeYpR02Q8JVuD88hJZVT,spotify:track:7fCeYpR02Q8JVuD88hJZVT,Bầu Trời Mới,2024-10-05,2024-11-05T12:26:57Z,262495,62,10,False,Vietnam,2024-11-05
"1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C",10FLjwfpbxLmW8c25Xyc2N,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,2024-08-16,2024-11-05T12:26:57Z,251667,100,11,False,Vietnam,2024-11-05
"4wZ6awunqaaVLl5j0WpDFu, 4KPyQxL1zqEiBcTwW6c9HE",4ZHaMUGP6WlG14jmk64Dln,2oVLEoBVDvYrGmzrU7dEm5,spotify:track:2oVLEoBVDvYrGmzrU7dEm5,TRÀN BỘ NHỚ (feat. Dương Domic),2024-08-31,2024-11-05T12:26:57Z,210000,66,12,False,Vietnam,2024-11-05
"5HZtdKfC4xU0wvhEyYDWiY, 3y6Lfjkrdn5TgkbgDxbpvM",4faMbTZifuYsBllYHZsFKJ,4nXrVH5xwN1w6TpmP7uu8n,spotify:track:4nXrVH5xwN1w6TpmP7uu8n,Exit Sign,2023-10-16,2024-11-05T12:26:57Z,201589,67,13,False,Vietnam,2024-11-05
"4wZ6awunqaaVLl5j0WpDFu, 5ulyphh5uJrH4Gb1JpSMkV, 5HZtdKfC4xU0wvhEyYDWiY, 4fg8aMZ23d2bxKz7r2vt9v, 13c4ijEkXNvEFoxGxwp5Su, 40JnMfFlpwqBnWitkL96g4",12QFrU7SbQXV60gqjevhKw,2GE2p2dFpxp7OIz2QOFBzW,spotify:track:2GE2p2dFpxp7OIz2QOFBzW,"KIM PHÚT, KIM GIỜ (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)",2024-08-26,2024-11-05T12:26:57Z,295058,63,14,False,Vietnam,2024-11-05
"5xY6E5PMZNtz9jDvxTRiGI, 3oD2yI1g6aT3KawHD8ZYaU, 3rSAej8VUifF02zpsGjsRZ",0gkv4yJzOP4UG19rm8lumW,4eeflgjzTF8xN8U2E0dech,spotify:track:4eeflgjzTF8xN8U2E0dech,NGỰA Ô,2024-10-02,2024-11-05T12:26:57Z,215415,63,15,False,Vietnam,2024-11-05
"4wZ6awunqaaVLl5j0WpDFu, 5HZtdKfC4xU0wvhEyYDWiY, 4KPyQxL1zqEiBcTwW6c9HE, 0iqum9KAHh3LkgDhuqvTxM, 6EybZ5zwPNEtEngfrEMevN, 5pyjjs1k7keBTqwhkVs7MA",0rizZdy1UrQb5svlZIqplS,446ygEWkggc5FMbBPQSMuM,spotify:track:446ygEWkggc5FMbBPQSMuM,"SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương)",2024-09-18,2024-11-05T12:26:57Z,252625,63,16,False,Vietnam,2024-11-05
"1W2pigH6UYwuTuFbwoSfVZ, 1Qia4CTwh6x0CZbD0079zi, 0CO1IZAPmgTbkfXvcRCLsL",6H01GjpEb6taXvwiqEzpFy,3ZbZtdEw9U0uZW4tZItIwq,spotify:track:3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,2023-11-22,2024-11-05T12:26:57Z,181558,66,17,False,Vietnam,2024-11-05
"1Qia4CTwh6x0CZbD0079zi, 1W2pigH6UYwuTuFbwoSfVZ",06QN41i8CfDkgUy2HP1kZ2,4fj4Jn4nw8fGX8xdbCntJf,spotify:track:4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,2023-07-28,2024-11-05T12:26:57Z,154756,66,18,False,Vietnam,2024-11-05
"57g2v7gJZepcwsuwssIfZs, 6TITnFVRcl0AcZ4syE7Toe",3pprs1r3mH3UhU23TUHBWJ,0e6fZkLArSmDIHnZcIua7t,spotify:track:0e6fZkLArSmDIHnZcIua7t,Không Yêu Em Thì Yêu Ai?,2024-09-27,2024-11-05T12:26:57Z,232647,64,19,False,Vietnam,2024-11-05
5dfZ5uSmzR7VQK0udbAVpf,6TnmFHbUYVfe4iuQjPQB2r,31VNCmwspR7nVJ6kruUuJt,spotify:track:31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,2024-06-08,2024-11-05T12:26:57Z,279208,67,20,False,Vietnam,2024-11-05
"4wZ6awunqaaVLl5j0WpDFu, 5HZtdKfC4xU0wvhEyYDWiY, 1L1VfizWn4DkFt602yD80U, 62D1qvKkvUCvXEtY1xwRfo, 6EybZ5zwPNEtEngfrEMevN, 5lAfakPZgxFKgiJD6xAF1G",39kg9dUicbebUw7k1JbcTk,0BX2eDMZJrGzApf4ZGXrFi,spotify:track:0BX2eDMZJrGzApf4ZGXrFi,"NGÁO NGƠ (feat. HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL & Orange)",2024-08-29,2024-11-05T12:26:57Z,252428,60,21,False,Vietnam,2024-11-05
5HZtdKfC4xU0wvhEyYDWiY,4faMbTZifuYsBllYHZsFKJ,1K0HQ30Wc11okzlcnFA7Ub,spotify:track:1K0HQ30Wc11okzlcnFA7Ub,Không Thể Say,2023-10-16,2024-11-05T12:26:57Z,228413,66,22,False,Vietnam,2024-11-05
"4wZ6awunqaaVLl5j0WpDFu, 1W2pigH6UYwuTuFbwoSfVZ, 4KPyQxL1zqEiBcTwW6c9HE, 13c4ijEkXNvEFoxGxwp5Su",3oWelWuv6TkzEhaUerF47z,7gSQxwCpEMjg8wb6Y3oqe7,spotify:track:7gSQxwCpEMjg8wb6Y3oqe7,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)",2024-08-06,2024-11-05T12:26:57Z,245454,64,23,False,Vietnam,2024-11-05
5jTFNkoZebPnX90CbB3F2A,1UcLMdWtu9nmgZfDRNtdan,40pWxpbXoBYGPCiofujjZ6,spotify:track:40pWxpbXoBYGPCiofujjZ6,Chăm Hoa,2024-10-22,2024-11-05T12:26:57Z,211111,58,24,False,Vietnam,2024-11-05
"3diftVOq7aEIebXKkC34oR, 6TITnFVRcl0AcZ4syE7Toe",3YLqrwhIaMVzzvpuPG1dmb,0SLzsfxED15vyUccX4bCqo,spotify:track:0SLzsfxED15vyUccX4bCqo,HOP ON DA SHOW,2024-09-18,2024-11-05T12:26:57Z,175876,65,25,True,Vietnam,2024-11-05
"2rKtPYcwYmevNcaqzJOwvf, 5HZtdKfC4xU0wvhEyYDWiY, 5ulyphh5uJrH4Gb1JpSMkV",19nGMLMd8gjMQwgh2aYmsx,0s7RyyUlQfd8mnnboHe18n,spotify:track:0s7RyyUlQfd8mnnboHe18n,Hẹn Gặp Em Dưới Ánh Trăng,2020-09-25,2024-11-05T12:26:57Z,222000,64,26,False,Vietnam,2024-11-05
"4bPYvyUn1mWwUwIW57oST2, 6zUWZmyi5MLOEynQ5wCI5f, 1Tdy7LZnrufTyuEbgDi1D8",5tFSjs5VsM2EwoA2Px6jqo,4CUvVaAYuXtvYURLFz7EIL,spotify:track:4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),2021-12-01,2024-11-05T12:26:57Z,208048,63,27,False,Vietnam,2024-11-05
"4wZ6awunqaaVLl5j0WpDFu, 1W2pigH6UYwuTuFbwoSfVZ, 1pKPrziZw7C4GvOlBIXqP5, 0slOzRzTQb1RBBVJbvRITP, 30eFAXoU2kTjJPf2cq80B8, 4RPhZ2g5GYff0hKNBlZKXh",12QFrU7SbQXV60gqjevhKw,26zqmmkqUK6mCc87XDzPym,spotify:track:26zqmmkqUK6mCc87XDzPym,"CHÂN THÀNH (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)",2024-08-26,2024-11-05T12:26:57Z,258000,62,28,False,Vietnam,2024-11-05
"4wZ6awunqaaVLl5j0WpDFu, 0slOzRzTQb1RBBVJbvRITP, 4fg8aMZ23d2bxKz7r2vt9v, 13c4ijEkXNvEFoxGxwp5Su, 1L1VfizWn4DkFt602yD80U",0rizZdy1UrQb5svlZIqplS,3Nn9QjxOEj1pleW9xTG6cq,spotify:track:3Nn9QjxOEj1pleW9xTG6cq,"TÌNH ĐẦU QUÁ CHÉN (feat. Quang Hùng MasterD, Negav, Pháp Kiều & Erik)",2024-09-18,2024-11-05T12:26:57Z,316000,61,29,False,Vietnam,2024-11-05
5xY6E5PMZNtz9jDvxTRiGI,6FfeIJTcMgDM06w9sx6b3m,226ljdOTLM2clGpm4mZvAm,spotify:track:226ljdOTLM2clGpm4mZvAm,Love is,2023-06-27,2024-11-05T12:26:57Z,266758,54,30,False,Vietnam,2024-11-05
"1OIYKbmhG0RxPXvVPNj3NN, 57g2v7gJZepcwsuwssIfZs",3C5z2dMU7D6VLpnNtYujPJ,6VXVYATpQXEIoZ97NnWCmn,spotify:track:6VXVYATpQXEIoZ97NnWCmn,Vì Anh Đâu Có Biết,2022-08-04,2024-11-05T12:26:57Z,241919,63,31,False,Vietnam,2024-11-05
"6zUWZmyi5MLOEynQ5wCI5f, 5Kh0ta0UY4uJ4g2CIdq9V9",50HY9g20cVF2PKCYmy5LFZ,5ECHJ1llWBNYLVCYrllD3x,spotify:track:5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,2022-06-30,2024-11-05T12:26:57Z,255429,62,32,False,Vietnam,2024-11-05
3JsHnjpbhX4SnySpvpa9DK,1ZBDI1LqnuAKdrePUF2D5m,2N0SPREDYqILVEFSsWF5N5,spotify:track:2N0SPREDYqILVEFSsWF5N5,Love Me Again,2023-08-11,2024-11-05T12:26:57Z,182293,86,33,False,Vietnam,2024-11-05
250b0Wlc5Vk0CoUsaCY84M,3e5tDT1kfaAGx10yOjIDgW,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,2024-10-10,2024-11-05T12:26:57Z,136627,89,34,True,Vietnam,2024-11-05
"2aQnC3DbZB9GbauvhAw7ve, 1zSv9qZANOWB4HRE8sxeTL",6ARiEjWrsw26QxfcvUsjtd,5oFEvbM7lGnx8jfAkuhVyo,spotify:track:5oFEvbM7lGnx8jfAkuhVyo,MỘNG YU,2024-08-02,2024-11-05T12:26:57Z,202629,65,35,False,Vietnam,2024-11-05
"0zo8kCJVktn7oPnzpkbC2p, 6hnfLIkvDl6pjlAe1YRGXY, 7Cp2hGcriAaDUAWpXnSEwm",2W8HAPjn7tl7pHXGZ8WZIe,4gaxEUZE4z9pJAVTSFwgQI,spotify:track:4gaxEUZE4z9pJAVTSFwgQI,một đời,2023-03-03,2024-11-05T12:26:57Z,328240,56,36,False,Vietnam,2024-11-05
"1pKPrziZw7C4GvOlBIXqP5, 1W2pigH6UYwuTuFbwoSfVZ",3x6Akqc71UWrnBGkU9DmWl,0HAfl1uPBf5qTMiuAi6Ym7,spotify:track:0HAfl1uPBf5qTMiuAi6Ym7,Ừ Thì Chia Tay (feat. RHYDER),2024-10-23,2024-11-05T12:26:57Z,239307,57,37,False,Vietnam,2024-11-05
"5M3ffmRiOX9Q8Y4jNeR5wu, 0hy8mfXxfD8kQ6MRQkDVrn",1c4nTHI2hreFeF5P37wf4f,4qYfRfSxsmhJ1WMaywtLyI,spotify:track:4qYfRfSxsmhJ1WMaywtLyI,Từng Quen,2023-12-17,2024-11-05T12:26:57Z,174545,60,38,False,Vietnam,2024-11-05
"57g2v7gJZepcwsuwssIfZs, 6V1SwiosQqf5XvmoTMCGa9",3pprs1r3mH3UhU23TUHBWJ,1LJyhnPdYGRLerwJd8CmL1,spotify:track:1LJyhnPdYGRLerwJd8CmL1,Những Lời Hứa Bỏ Quên,2024-09-27,2024-11-05T12:26:57Z,236262,58,39,False,Vietnam,2024-11-05
5L1lO4eRHmJ7a0Q6csE5cT,2F84s5tvr9RSS6VI772mVb,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),2024-10-03,2024-11-05T12:26:57Z,155757,90,40,False,Vietnam,2024-11-05
5HZtdKfC4xU0wvhEyYDWiY,4faMbTZifuYsBllYHZsFKJ,6D94p9ASguBcYlDC0o56vx,spotify:track:6D94p9ASguBcYlDC0o56vx,NOLOVENOLIFE,2023-10-16,2024-11-05T12:26:57Z,170898,63,41,False,Vietnam,2024-11-05
"61ydMyohF67xBZmWSPA3YQ, 5mPbBOU2KMFfStepNZ027p, 5Xn0cJrrcslCWCzPXNTy54",27m2MtfhK5YMZyCzZft8Xr,7mbWwlHgukuuW8r7Nc3FHv,spotify:track:7mbWwlHgukuuW8r7Nc3FHv,Say Yes (Vietnamese Version),2024-09-11,2024-11-05T12:26:57Z,223200,53,42,False,Vietnam,2024-11-05
"6d0dLenjy5CnR5ZMn2agiV, 3diftVOq7aEIebXKkC34oR",2ozchu3Zz56PixMzMP8r94,5PLjpBivzvuaIIqqkQgnRK,spotify:track:5PLjpBivzvuaIIqqkQgnRK,vaicaunoicokhiennguoithaydoi,2022-06-20,2024-11-05T12:26:57Z,225862,61,43,False,Vietnam,2024-11-05
"4wZ6awunqaaVLl5j0WpDFu, 2NRcG7E1j2sSi8vnUzCcpi, 13c4ijEkXNvEFoxGxwp5Su, 4cLYlDISnWaErAitB8kRph, 4RPhZ2g5GYff0hKNBlZKXh, 3E0b68wCGYihuHBtlasfm9",39kg9dUicbebUw7k1JbcTk,3JIfmjJbanxJkwaPzYa2gN,spotify:track:3JIfmjJbanxJkwaPzYa2gN,"REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)",2024-08-29,2024-11-05T12:26:57Z,252307,58,44,False,Vietnam,2024-11-05
